"Ahr";"Arid3a";"Arid5b";"Arnt";"Arnt2";"Arntl_Tfe3_Mlx_Mitf_Mlxipl_Tfec";"Atf1_Creb5";"Atf3";"Atf4";"Atf6";"Bach2";"Bbx";"Bptf";"Brca1";"Cbfb";"Cdc5l";"Cebpa_Cebpg";"Clock";"Creb1";"Creb3";"Creb3l2";"Crem_Jdp2";"Ctcfl_Ctcf";"Cux1";"Cxxc1";"Ddit3";"E2f1";"E2f2_E2f5";"E2f3";"E2f7";"E2f8";"Ebf1";"Egr1";"Ehf";"Elf1_Elf2_Etv2_Elf4";"Elf5";"Ep300";"Esrrb_Esrra";"Esrrg";"Ets2";"Etv1_Etv5_Gabpa";"Etv3_Erf_Fev_Elk4_Elk1_Elk3";"Etv6";"Ezh2_Atf2_Ikzf1";"Fos";"Fosb";"Foxa3";"Foxi1_Foxo1";"Foxj3";"Foxk1_Foxj1";"Foxo3";"Foxp1_Foxj2";"Foxp2_Foxp3";"Fubp1";"Gata6";"Glis2";"Glis3";"Gmeb1";"Gmeb2";"Gtf2i";"Hbp1";"Hes1";"Hey1_Myc_Mxi1";"Hif1a";"Hivep1";"Hmbox1";"Hmga2";"Hnf1b";"Hnf4a";"Homez";"Hoxb8_Pdx1";"Hoxc4_Arx_Otp_Esx1_Phox2b";"Hsf1";"Hsf2";"Ikzf2";"Irf2_Irf1_Irf8_Irf9_Irf7";"Irf3";"Irx2_Irx3";"Isl1";"Klf12_Klf14_Sp4";"Klf13";"Klf3";"Klf4_Sp3";"Klf6_Patz1";"Klf7";"Lhx5_Lmx1b_Lhx1";"Max_Mycn";"Maz_Mta3";"Mbd2";"Mecom";"Mef2d_Mef2a";"Meis1";"Meis2";"Mga";"Mnx1_Lhx6_Lmx1a";"Mtf1";"Myog_Tcf12";"Neurod1";"Nfat5";"Nfatc2";"Nfatc3";"Nfe2l2";"Nfia";"Nfic_Nfib";"Nfix";"Nkx2-2";"Nkx6-1_Evx1_Hesx1";"Nr1h4";"Nr2c1";"Nr2f1_Nr4a1";"Nr2f6";"Nr4a2";"Nr5a2";"Nr6a1";"Nrf1";"Onecut1_Cux2";"Pax4";"Pax6";"Pbx1_Pbx3";"Pbx2";"Pgr_Nr3c1";"Pknox2_Pknox1";"Plag1";"Pou2f1";"Pou6f2_Pou4f2";"Ppard";"Pparg_Rxrg";"Prox1";"Rad21_Smc3";"Rara";"Rbpj";"Rela_Rel_Nfkb1";"Relb";"Rest";"Rfx2_Rfx7";"Rfx3_Rfx1_Rfx4";"Rora";"Rorc_Nr1d1";"Rreb1";"Runx2_Bcl11a";"Rxrb";"Sin3a";"Smad1";"Smad2";"Smad3";"Smad4";"Smarcc1_Fosl1";"Snai1_Zeb1_Snai2";"Sox13";"Sox5_Sry";"Sox6_Sox9";"Sp1";"Sp2";"Stat1";"Stat4_Stat3_Stat5b";"Taf1";"Tcf3";"Tcf4_Mesp1";"Tcf7_Tcf7l2";"Tcf7l1";"Tead1";"Tfcp2";"Tfcp2l1";"Tfdp1_Wt1_Egr2_Chd1_Pml";"Tfeb_Usf1_Srebf1_Usf2_Bhlhe41_Srebf2";"Tgif1_Meis3";"Tgif2_Tgif2lx1";"Thra";"Trp53";"Ubp1";"Vdr";"Xbp1_Creb3l1";"Ybx1_Nfya_Nfyb_Nfyc_Cebpz";"Yy1";"Zbtb16";"Zbtb33_Chd2";"Zbtb7c";"Zfhx3";"Zfx_Mecp2";"Zkscan1";"Zkscan3"
"Stim1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.52436;0;2.64792;0;0;0.97784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.98962;0;0.97481;0.6144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.69031;0;0;0;0;0;0;0;0;0;0;0;2.4041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.5008;0;0
"Rrm1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.74832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.94572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.83683;0;0;0;0;0;0;0;0;0;0;0;0;0.95466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Fam160a2";0.79886;0;0;0;0;0;0.51006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.80307;0;0;0;0;1.6697;0;0;5.6284;0.68643;0;0;0;0.93895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.92949;0;0;0.57865;2.2147;0;0;0;2.0258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.55667;0;0;0;0;0;0;0;2.86478;0;0;0;0;0;0;0;0.61582;0;0;0;0;1.5584;0;0;0;4.6953;0;0.9809;0.67114;0;0;0.53357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.98797;0.60715;0;0;0;0;2.9768;0;0
"Apbb1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Arfip2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Timm10b";0;0;0;0;0;0;0;0.99328;0;0;0;0;0;0;0;0;0;0;0;0;0.76769;0;0;0;0;0;0;0;0;0;0;0;0;0;3.64076;2.7115;0;0;0;0;1.91343;2.81587;0;0.52197;0;0;0;0;0.64015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.5829;0;0;0;1.5277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.96054;0;0
"Ilk";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.53987;0;0;0;0;0.58174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.2592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.55677;0;0;0;0;0;0;0;0;0;0;0;1.65072;0;0;0;0;0;0;0;0;0;0.61783;0;0;0;0;0.61467;0;0
"Taf10";0;0;0;0;0;0;0;0.63292;0;0;0;0;0;0;0;0;0;0;0;0;0;0.77791;0;0;0;0;0.54369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.99978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.83638;0.78495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.79039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.59033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.89007;0;0
"Mrpl17";1.1639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.69642;0;0;0;0;0;0;0;0.72977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.97631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.82215;0.57868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.97089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.63736;0;0;0;0;0;0;0
"Syt9";0.89782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.85241;0;0;0;0;0;0;0;0;1.58697;0.67714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5567;0;0;0;0;0;0;0;0;0;0;0;0;0;2.2774;0;0;0;0;0;0;0;0;0.59377;0;0;0;0;0;0.58761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.54051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.95694;0;0;0;0.69483;0;0;0;0;0;0.78811;0;0;0;0;0;2.40556;0;0;0.6259;0;0;0;0;0;0;0;0;0;0;0;0.80078;0;0
"Eif3f";0.99346;0;0;0;0;0;0;0;0;0.65521;0;0;0;0;0;0;0;0;0;0;0;0;0.93684;0;0;0;0;0;0;0;0;0;0;0;1.18575;0;0;0;0;0;0;0;0;0.56683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.67186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.1557;0.84089;0;0;0;0;0;0;0;0;0;0.6405;0;0;0;0;0;0;0;0;0;0;0.88573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.99996;0;0;0;0;0;0;0;0;0;0;0.69845;0;0;0.63422;0;0;0;0.51155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.99821;0;0;0;0;0;0;0;0;1.36008;0;0;0;0;0;1.5424;0;0
"Rpl27a";0.5511;0;0;0;0;0;0.50952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.5066;1.6002;0;0;0;0.96575;1.97789;2.80424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.51122;0;0;0;0;0;0;0;0;1.5616;0.92422;0;0;0;0;0;0;0;0;0;0;0.92543;0;0;0;0;0;0;0;0;0;0;0;0.93965;0;0;0;0;0
"St5";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.1106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.98055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.1585;0;0;0;0;0;0;0;0;0;0;0;0.83403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Tmem9b";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.71988;0;0;0;0;0.88657;0.95795;0.60654;0;0;0;1.56385;1.22387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.51596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.81227;0;0;0;0;1.6713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.79825;0;0;0;0;0;0;0
"Dennd5a";0;0;0;0;0;0;0;0;0;0.90617;0;0;0;0;0;0;0;0;0;0;0;0.57002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.96059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.99529;0;0;0;0;0;0;0;0.82135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.95567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.5693;0;0;0;0;0;0;0;0;0;0.63045;0;0;0;0;0;0;0
"Tmem41b";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.65736;0;4.41244;2.9328;0;0;0;0;3.5992;3.96261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2031;0;0;0;0.52221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.58241;0;0;0;0;0.57395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.52831;0;0;0;0;1.6906;0;0;0;2.9145;0;0;0;0;0;0;0;0;0;0;0;0.7487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.59203;0;0
"Ipo7";0;0;0;0;0;0;0;0.86844;0.53241;0;0;0;0.54914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.91903;0;0;0;0;0.99896;1.5096;2.8604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.64923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.59944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.80955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.84793;0;0;0;0;0;0;0;0;0;0;0;0;0;0.77241;0;0
"Zfp143";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.87749;0;0;0.68472;0;0;0;0;0;0;0;0;0;0;0;0;0.56836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.71355;0;0;0;0;0;0;0;0;0;0.74627;0;0;0;1.368;0;0;0;0;0;0;0;0;0;0;0;0.82272;0.57116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.71491;0;1.8366;0.76561;0;0;1.799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.29832;0;0;0;0;0;3.2832;0;0
"Wee1";0;0;0;0;0;1.46159;0;0;0;0.8786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9915;0.73745;0;0.84561;0.99875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.74874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.7238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.70797;0;0;0;0;0;0;0;0;0;1.5631;0;0;0;0;0;0;0;0;0;0;0;2.66719;2.23534;0;0;0;0;0;0;0;1.04946;0;0;0;0;0;0;0;0
"Sbf2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.85046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.88711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.59509;0;0;0;0.68235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.99846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.93482;0;0;0;0.77244;0;0;0;0;0;0;0;0;0;0;0;3.9691;0;0;0;0;0;0;0;0;0;0.76311;0;0;0;0;2.55571;0;0
"Ctr9";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.6385;1.4048;0;0;0;0;3.7404;5.4712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.69409;0.6447;0;0;0;0;0;1.7159;0;0;1.395;0.9778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.9639;0;0;0;0;0;0;0;0;0;0;0;0;0;0.89725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Eif4g2";0;0;0;0;0;0;0;0;0;0.55007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.73739;0.86643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.53744;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.84374;0;0;0;0;0;0;0;0;0;0.94748;0;0;0;1.9991;0.53021;0;0;0;0;0;0;0.68217;0;0;0;0;0;0;0;0;2.84807;1.4758;0;0;0;0;1.7993;0;0
"Galnt18";0;0;0;0;0;0;0;0;0;0;0;0;0.56985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.30015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.76715;0;0;0;0;0;0;0;0;0.95486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.65827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.70713;0;0;0;0.86919;0;0;0;0;0;0;0;0;0;0;0;0.942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Usp47";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.58264;0;0;0.51359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.63334;0;0;0;0.51566;0;0;0;0;0;0;0;0;0;0;0;0.72608;0.69069;0;0;0;0;0;0;0;0;0.54341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9933;0;0;0;0.97224;0;0;0;0;0;0;0;2.0449;0;0;0;0;0;0;0;0;0;0;0;0.99397;0;0;2.63855;0;0
"Mical2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.99169;0;0;0.7319;0.97161;0;0;0;0;0.50589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.50008;0;0;0;0.61069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.71791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.73633;0;0;0;1.5389;0;0;0;0;0;0;0;0;0;0;0;0.81411;0;0.54937;0;0;0;0;0;0;5.1954;0.63911;0;0;0;0;0.76305;0.62062;0
"Parva";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.60783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.96196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.54963;0;0
"Tead1";0;0;0;0;0;0;2.60999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.54344;0;0;0;0;0;0;0;0;0;0;0;2.46393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Arntl";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.56019;0;0;0;0.69943;0;0;0;0;0;0;1.21454;0;0;0;0;0;0;0;0;0;0;0;0;0.97451;0;0;0;0.94522;0.79793;0;0;0;0;0;0;0.79285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.78415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.69671;0;0;0;1.5715;0;0;0;0;0;0;0;0;0;2.0369;0;0;0;0;0;0;0;0;0;0;0;1.51087;0;0;0;0;0;0;0;0;9.69052;0;0;0;0;0;0.67869;0;0
"Btbd10";0;0;0;0;0;0;0;0;0;0;0;0;0;0.73687;0;0;0;0;0;0;0;0;0;0;0;0;0.983;0;0;0;0;0;0;0;1.51812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.89675;0.64691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5403;0;0;0;0;0;0;0;0;0;0;0;0;0;0.82381;0;0;0;0;0;0;0;0;0;1.8658;0;0;0.52623;0;0
"Far1";0;0;0;0;0;0;0;0.55848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.64458;0;0;0;0;0.95805;0;0;2.79078;0;0;0;0;0;1.67698;1.26063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.62005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.55739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5778;0;0;0;0;0;0;0;0;0;0;0;0.90175;0;0;0;0;0;0;0;0;15.3157;0.69621;0;0;0;0;1.26492;0;0
